season,player_id,player_name,team,roster_status,profile_url,source_note
2026,0000006237,林子崴,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006237,CPBL 官方球員點將錄
2026,0000000153,林承飛,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000000153,CPBL 官方球員點將錄
2026,0000006235,林政華,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006235,CPBL 官方球員點將錄
2026,0000003345,林智平,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000003345,CPBL 官方球員點將錄
2026,0000003467,林泓育,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000003467,CPBL 官方球員點將錄
2026,0000006853,林禹叡,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006853,CPBL 官方球員點將錄
2026,0000002286,林立,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000002286,CPBL 官方球員點將錄
2026,0000007072,林華偉,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007072,CPBL 官方球員點將錄
2026,0000000132,梁家榮,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000000132,CPBL 官方球員點將錄
2026,0000004629,楊彬,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000004629,CPBL 官方球員點將錄
2026,0000007793,榊原元稀,樂天桃猿,註銷註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007793,CPBL 官方球員點將錄
2026,0000005536,歐晉,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000005536,CPBL 官方球員點將錄
2026,0000006718,毛英傑,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006718,CPBL 官方球員點將錄
2026,0000006859,洪敏暘,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000006859,CPBL 官方球員點將錄
2026,0000007315,游承勳,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007315,CPBL 官方球員點將錄
2026,0000007619,王奕翔,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007619,CPBL 官方球員點將錄
2026,0000007314,王宇翔,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007314,CPBL 官方球員點將錄
2026,0000006228,王志煊,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006228,CPBL 官方球員點將錄
2026,0000007047,盧冠宇,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007047,CPBL 官方球員點將錄
2026,0000006857,舒治浩,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006857,CPBL 官方球員點將錄
2026,0000006906,艾菩樂,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006906,CPBL 官方球員點將錄
2026,0000007772,莊孟源,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007772,CPBL 官方球員點將錄
2026,0000007831,莊承翰,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007831,CPBL 官方球員點將錄
2026,0000005509,莊昕諺,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000005509,CPBL 官方球員點將錄
2026,0000006856,董順傑,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006856,CPBL 官方球員點將錄
2026,0000005558,蘇俊璋,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000005558,CPBL 官方球員點將錄
2026,0000007589,許賀捷,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007589,CPBL 官方球員點將錄
2026,0000007316,賴威誠,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007316,CPBL 官方球員點將錄
2026,0000007073,賴胤豪,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007073,CPBL 官方球員點將錄
2026,0000007806,道威聖,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007806,CPBL 官方球員點將錄
2026,0000006234,邱勝宥,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006234,CPBL 官方球員點將錄
2026,0000006855,邱緯綸,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006855,CPBL 官方球員點將錄
2026,0000006770,邱邦,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006770,CPBL 官方球員點將錄
2026,0000007075,邱鑫,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000007075,CPBL 官方球員點將錄
2026,0000006720,邱駿威,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006720,CPBL 官方球員點將錄
2026,0000007077,郭玟毅,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007077,CPBL 官方球員點將錄
2026,0000007829,鄭鈞澤,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007829,CPBL 官方球員點將錄
2026,0000007616,鍾亦恩,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007616,CPBL 官方球員點將錄
2026,0000006714,鍾玉成,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006714,CPBL 官方球員點將錄
2026,0000007617,陳世展,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007617,CPBL 官方球員點將錄
2026,0000006858,陳佳樂,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006858,CPBL 官方球員點將錄
2026,0000004624,陳克羿,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000004624,CPBL 官方球員點將錄
2026,0000000941,陳冠宇,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000000941,CPBL 官方球員點將錄
2026,0000007803,陳昱安,樂天桃猿,自主培訓或尚未註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007803,CPBL 官方球員點將錄
2026,0000004633,陳晨威,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000004633,CPBL 官方球員點將錄
2026,0000000779,陳柏豪,樂天桃猿,註銷註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000000779,CPBL 官方球員點將錄
2026,0000007828,陳趙羿勲,樂天桃猿,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007828,CPBL 官方球員點將錄
2026,0000006240,馬傑森,樂天桃猿,現役,https://cpbl.com.tw/team/person?acnt=0000006240,CPBL 官方球員點將錄
2026,0000007790,魔爾曼,樂天桃猿,註銷註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007790,CPBL 官方球員點將錄
2026,0000007789,麥斯威尼,樂天桃猿,註銷註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007789,CPBL 官方球員點將錄
2026,0000006213,何恆佑,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006213,CPBL 官方球員點將錄
2026,0000006955,余羿賢,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006955,CPBL 官方球員點將錄
2026,0000007291,全紹凱,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007291,CPBL 官方球員點將錄
2026,0000006222,劉予承,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006222,CPBL 官方球員點將錄
2026,0000004637,劉軒荅,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000004637,CPBL 官方球員點將錄
2026,0000005482,吳承諭,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000005482,CPBL 官方球員點將錄
2026,0000007602,吳柏賢,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007602,CPBL 官方球員點將錄
2026,0000007606,吳紹遠,統一7-ELEVEn獅,註銷註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000007606,CPBL 官方球員點將錄
2026,0000007063,周彥農,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007063,CPBL 官方球員點將錄
2026,0000007600,哀宥宇,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007600,CPBL 官方球員點將錄
2026,0000007778,喬登,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007778,CPBL 官方球員點將錄
2026,0000005282,姚杰宏,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000005282,CPBL 官方球員點將錄
2026,0000006849,尹柏淮,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000006849,CPBL 官方球員點將錄
2026,0000005731,布雷克,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000005731,CPBL 官方球員點將錄
2026,0000004627,張偉聖,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000004627,CPBL 官方球員點將錄
2026,0000007290,張宥謙,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007290,CPBL 官方球員點將錄
2026,0000007037,張皓崴,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007037,CPBL 官方球員點將錄
2026,0000006716,張翔,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006716,CPBL 官方球員點將錄
2026,0000005565,張聖豪,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000005565,CPBL 官方球員點將錄
2026,0000007036,戴伯丞,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007036,CPBL 官方球員點將錄
2026,0000007604,曾偉喆,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007604,CPBL 官方球員點將錄
2026,0000007781,朱柏翰,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007781,CPBL 官方球員點將錄
2026,0000005522,朱迦恩,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000005522,CPBL 官方球員點將錄
2026,0000004641,李丞齡,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000004641,CPBL 官方球員點將錄
2026,0000006127,李其峰,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006127,CPBL 官方球員點將錄
2026,0000006711,李承鴻,統一7-ELEVEn獅,註銷註冊（二軍）,https://cpbl.com.tw/team/person?acnt=0000006711,CPBL 官方球員點將錄
2026,0000007292,李軍,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007292,CPBL 官方球員點將錄
2026,0000007070,林佳緯,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007070,CPBL 官方球員點將錄
2026,0000006210,林原裕,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000006210,CPBL 官方球員點將錄
2026,0000006851,林培緯,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006851,CPBL 官方球員點將錄
2026,0000002695,林子崴,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002695,CPBL 官方球員點將錄
2026,0000006223,林子豪,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006223,CPBL 官方球員點將錄
2026,0000007294,林易霆,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007294,CPBL 官方球員點將錄
2026,0000007071,林泓弦,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007071,CPBL 官方球員點將錄
2026,0000001339,林祖傑,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000001339,CPBL 官方球員點將錄
2026,0000006848,林詔恩,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006848,CPBL 官方球員點將錄
2026,0000004642,林靖凱,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000004642,CPBL 官方球員點將錄
2026,0000003645,柯育民,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000003645,CPBL 官方球員點將錄
2026,0000006712,楊孟沅,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000006712,CPBL 官方球員點將錄
2026,0000006740,楊強森,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006740,CPBL 官方球員點將錄
2026,0000001412,江少慶,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000001412,CPBL 官方球員點將錄
2026,0000003620,江承峰,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000003620,CPBL 官方球員點將錄
2026,0000002707,潘傑楷,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002707,CPBL 官方球員點將錄
2026,0000006843,潘磊,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006843,CPBL 官方球員點將錄
2026,0000007597,獅帝芬,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007597,CPBL 官方球員點將錄
2026,0000007605,王翾祐,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007605,CPBL 官方球員點將錄
2026,0000003393,王鏡銘,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000003393,CPBL 官方球員點將錄
2026,0000006847,田子杰,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006847,CPBL 官方球員點將錄
2026,0000001719,胡智爲,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000001719,CPBL 官方球員點將錄
2026,0000001474,蘇智傑,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000001474,CPBL 官方球員點將錄
2026,0000005306,許哲晏,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000005306,CPBL 官方球員點將錄
2026,0000007061,辛俊昇,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007061,CPBL 官方球員點將錄
2026,0000005531,邱智呈,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000005531,CPBL 官方球員點將錄
2026,0000000998,邱浩鈞,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000000998,CPBL 官方球員點將錄
2026,0000001260,郭俊麟,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000001260,CPBL 官方球員點將錄
2026,0000006850,鄭副豪,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006850,CPBL 官方球員點將錄
2026,0000007044,鄭澔,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007044,CPBL 官方球員點將錄
2026,0000002276,鄭鈞仁,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002276,CPBL 官方球員點將錄
2026,0000006295,銳力獅,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006295,CPBL 官方球員點將錄
2026,0000007293,鍾允華,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007293,CPBL 官方球員點將錄
2026,0000001804,陳傑憲,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000001804,CPBL 官方球員點將錄
2026,0000007599,陳定均,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007599,CPBL 官方球員點將錄
2026,0000007009,陳維祥,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007009,CPBL 官方球員點將錄
2026,0000007268,陳聖平,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000007268,CPBL 官方球員點將錄
2026,0000002289,陳重廷,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002289,CPBL 官方球員點將錄
2026,0000002298,陳重羽,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002298,CPBL 官方球員點將錄
2026,0000002661,陳鏞基,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002661,CPBL 官方球員點將錄
2026,0000002688,陳韻文,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002688,CPBL 官方球員點將錄
2026,0000005315,高偉強,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000005315,CPBL 官方球員點將錄
2026,0000006818,髙塩將樹,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000006818,CPBL 官方球員點將錄
2026,0000007601,黃天賜,統一7-ELEVEn獅,合約所屬球員（二軍）,https://cpbl.com.tw/team/person?acnt=0000007601,CPBL 官方球員點將錄
2026,0000002303,黃竣彥,統一7-ELEVEn獅,現役,https://cpbl.com.tw/team/person?acnt=0000002303,CPBL 官方球員點將錄
